model	objective	reaction	status	value
ymn	obj	r_1613	optimal	0.08798
ymn	obj	r_1614	optimal	0.08798
ymn	obj	r_1615	optimal	0.08798
ymn	obj	r_1616	optimal	0.08798
ymn	obj	r_1617	optimal	0.08798
ymn	obj	r_1618	optimal	0.08798
ymn	obj	r_1619	optimal	0.08798
ymn	obj	r_1620	optimal	0.08798
ymn	obj	r_1622	optimal	0.0
ymn	obj	r_1623	optimal	0.08798
ymn	obj	r_1624	optimal	0.08798
ymn	obj	r_1625	optimal	0.08798
ymn	obj	r_1627	optimal	0.08798
ymn	obj	r_1628	optimal	0.08798
ymn	obj	r_1629	optimal	0.08798
ymn	obj	r_1630	optimal	0.08798
ymn	obj	r_1631	optimal	0.08798
ymn	obj	r_1632	optimal	0.08798
ymn	obj	r_1633	optimal	0.08798
ymn	obj	r_1634	optimal	0.08798
ymn	obj	r_1635	optimal	0.08798
ymn	obj	r_1637	optimal	0.08798
ymn	obj	r_1638	optimal	0.08798
ymn	obj	r_1639	optimal	0.08798
ymn	obj	r_1640	optimal	0.08798
ymn	obj	r_1641	optimal	0.08798
ymn	obj	r_1642	optimal	0.08798
ymn	obj	r_1643	optimal	0.08798
ymn	obj	r_1644	optimal	0.08798
ymn	obj	r_1645	optimal	0.08798
ymn	obj	r_1647	optimal	0.08798
ymn	obj	r_1648	optimal	0.08798
ymn	obj	r_1649	optimal	0.08798
ymn	obj	r_1650	optimal	0.08798
ymn	obj	r_1651	optimal	0.08798
ymn	obj	r_1652	optimal	0.08798
ymn	obj	r_1654	optimal	0.0
ymn	obj	r_1656	optimal	0.08798
ymn	obj	r_1657	optimal	0.08798
ymn	obj	r_1658	optimal	0.08798
ymn	obj	r_1659	optimal	0.08798
ymn	obj	r_1660	optimal	0.08798
ymn	obj	r_1661	optimal	0.08798
ymn	obj	r_1663	optimal	0.08798
ymn	obj	r_1664	optimal	0.08798
ymn	obj	r_1665	optimal	0.08798
ymn	obj	r_1667	optimal	0.08798
ymn	obj	r_1668	optimal	0.08798
ymn	obj	r_1669	optimal	0.08798
ymn	obj	r_1671	optimal	0.08798
ymn	obj	r_1672	optimal	0.08798
ymn	obj	r_1673	optimal	0.08798
ymn	obj	r_1674	optimal	0.08798
ymn	obj	r_1675	optimal	0.08798
ymn	obj	r_1676	optimal	0.08798
ymn	obj	r_1677	optimal	0.08798
ymn	obj	r_1678	optimal	0.08798
ymn	obj	r_1679	optimal	0.08798
ymn	obj	r_1680	optimal	0.08798
ymn	obj	r_1681	optimal	0.08798
ymn	obj	r_1682	optimal	0.087972
ymn	obj	r_1683	optimal	0.08798
ymn	obj	r_1684	optimal	0.08798
ymn	obj	r_1685	optimal	0.08798
ymn	obj	r_1686	optimal	0.08798
ymn	obj	r_1687	optimal	0.08798
ymn	obj	r_1688	optimal	0.08798
ymn	obj	r_1689	optimal	0.08798
ymn	obj	r_1690	optimal	0.08798
ymn	obj	r_1691	optimal	0.0
ymn	obj	r_1694	optimal	0.08798
ymn	obj	r_1695	optimal	0.08798
ymn	obj	r_1696	optimal	0.0
ymn	obj	r_1697	optimal	0.060514
ymn	obj	r_1698	optimal	0.0
ymn	obj	r_1699	optimal	0.08798
ymn	obj	r_1700	optimal	0.08798
ymn	obj	r_1701	optimal	0.0
ymn	obj	r_1702	optimal	0.08798
ymn	obj	r_1703	optimal	0.08798
ymn	obj	r_1704	optimal	0.087979
ymn	obj	r_1705	optimal	0.08798
ymn	obj	r_1706	optimal	0.08798
ymn	obj	r_1707	optimal	0.08798
ymn	obj	r_1708	optimal	0.087944
ymn	obj	r_1709	optimal	0.08798
ymn	obj	r_1710	optimal	0.08798
ymn	obj	r_1711	optimal	0.08798
ymn	obj	r_1712	optimal	0.08798
ymn	obj	r_1713	optimal	0.08798
ymn	obj	r_1714	optimal	0.0
ymn	obj	r_1715	optimal	0.08798
ymn	obj	r_1716	optimal	0.08798
ymn	obj	r_1717	optimal	0.08798
ymn	obj	r_1718	optimal	0.08798
ymn	obj	r_1719	optimal	0.08798
ymn	obj	r_1720	optimal	0.08798
ymn	obj	r_1721	optimal	0.08798
ymn	obj	r_1722	optimal	0.08798
ymn	obj	r_1723	optimal	0.08798
ymn	obj	r_1724	optimal	0.08798
ymn	obj	r_1725	optimal	0.08798
ymn	obj	r_1726	optimal	0.08798
ymn	obj	r_1727	optimal	0.08798
ymn	obj	r_1728	optimal	0.08798
ymn	obj	r_1729	optimal	0.0
ymn	obj	r_1730	optimal	0.08798
ymn	obj	r_1731	optimal	0.08798
ymn	obj	r_1732	optimal	0.08798
ymn	obj	r_1733	optimal	0.08798
ymn	obj	r_1734	optimal	0.08798
ymn	obj	r_1735	optimal	0.08798
ymn	obj	r_1736	optimal	0.08798
ymn	obj	r_1737	optimal	0.08798
ymn	obj	r_1738	optimal	0.08798
ymn	obj	r_1739	optimal	0.08798
ymn	obj	r_1743	optimal	0.08798
ymn	obj	r_1744	optimal	0.08798
ymn	obj	r_1745	optimal	0.08798
ymn	obj	r_1746	optimal	0.08798
ymn	obj	r_1747	optimal	0.08798
ymn	obj	r_1748	optimal	0.0
ymn	obj	r_1749	optimal	0.08798
ymn	obj	r_1750	optimal	0.08798
ymn	obj	r_1751	optimal	0.08798
ymn	obj	r_1752	optimal	0.08798
ymn	obj	r_1753	optimal	0.08798
ymn	obj	r_1754	optimal	0.0
ymn	obj	r_1757	optimal	0.08798
ymn	obj	r_1758	optimal	0.08798
ymn	obj	r_1759	optimal	0.08798
ymn	obj	r_1760	optimal	0.08798
ymn	obj	r_1761	optimal	0.08798
ymn	obj	r_1762	optimal	0.08798
ymn	obj	r_1763	optimal	0.08798
ymn	obj	r_1764	optimal	0.08798
ymn	obj	r_1765	optimal	0.08798
ymn	obj	r_1766	optimal	0.08798
ymn	obj	r_1770	optimal	0.08798
ymn	obj	r_1771	optimal	0.08798
ymn	obj	r_1772	optimal	0.08798
ymn	obj	r_1774	optimal	0.08798
ymn	obj	r_1775	optimal	0.08798
ymn	obj	r_1776	optimal	0.08798
ymn	obj	r_1777	optimal	0.08798
ymn	obj	r_1788	optimal	0.08798
ymn	obj	r_1790	optimal	0.08798
ymn	obj	r_1791	optimal	0.08798
ymn	obj	r_1792	optimal	0.08798
ymn	obj	r_1793	optimal	0.08798
ymn	obj	r_1794	optimal	0.08798
ymn	obj	r_1795	optimal	0.08798
ymn	obj	r_1796	optimal	0.08798
ymn	obj	r_1797	optimal	0.08798
ymn	obj	r_1798	optimal	0.08798
ymn	obj	r_1800	optimal	0.08798
ymn	obj	r_1801	optimal	0.087976
ymn	obj	r_1802	optimal	0.08798
ymn	obj	r_1803	optimal	0.087976
ymn	obj	r_1805	optimal	0.08798
ymn	obj	r_1806	optimal	0.08798
ymn	obj	r_1807	optimal	0.08798
ymn	obj	r_1808	optimal	0.08798
ymn	obj	r_1809	optimal	0.08798
ymn	obj	r_1810	optimal	0.08798
ymn	obj	r_1811	optimal	0.086868
ymn	obj	r_1812	optimal	0.08798
ymn	obj	r_1813	optimal	0.08798
ymn	obj	r_1814	optimal	0.08798
ymn	obj	r_1815	optimal	0.08798
ymn	obj	r_1816	optimal	0.08798
ymn	obj	r_1817	optimal	0.08798
ymn	obj	r_1818	optimal	0.08798
ymn	obj	r_1819	optimal	0.08798
ymn	obj	r_1820	optimal	0.08798
ymn	obj	r_1821	optimal	0.08798
ymn	obj	r_1822	optimal	0.08798
ymn	obj	r_1823	optimal	0.08798
ymn	obj	r_1824	optimal	0.08798
ymn	obj	r_1825	optimal	0.066763
ymn	obj	r_1826	optimal	0.08798
ymn	obj	r_1827	optimal	0.08798
ymn	obj	r_1829	optimal	0.08798
ymn	obj	r_1830	optimal	0.08798
ymn	obj	r_1831	optimal	0.08798
ymn	obj	r_1832	optimal	0.087144
ymn	obj	r_1833	optimal	0.08798
ymn	obj	r_1834	optimal	0.08798
ymn	obj	r_1835	optimal	0.08798
ymn	obj	r_1836	optimal	0.08798
ymn	obj	r_1837	optimal	0.08798
ymn	obj	r_1838	optimal	0.0
ymn	obj	r_1839	optimal	0.08798
ymn	obj	r_1840	optimal	0.087931
ymn	obj	r_1841	optimal	0.08798
ymn	obj	r_1842	optimal	0.08798
ymn	obj	r_1843	optimal	0.08798
ymn	obj	r_1844	optimal	0.08798
ymn	obj	r_1845	optimal	0.08798
ymn	obj	r_1846	optimal	0.08798
ymn	obj	r_1847	optimal	0.08798
ymn	obj	r_1848	optimal	0.08798
ymn	obj	r_1849	optimal	0.08798
ymn	obj	r_1850	optimal	0.08798
ymn	obj	r_1851	optimal	0.08798
ymn	obj	r_1852	optimal	0.08798
ymn	obj	r_1853	optimal	0.08798
ymn	obj	r_1854	optimal	0.08798
ymn	obj	r_1855	optimal	0.08798
ymn	obj	r_1856	optimal	0.08798
ymn	obj	r_1857	optimal	0.08798
ymn	obj	r_1858	optimal	0.08798
ymn	obj	r_1859	optimal	0.08798
ymn	obj	r_1860	optimal	0.08798
ymn	obj	r_1861	optimal	0.08798
ymn	obj	r_1862	optimal	0.08798
ymn	obj	r_1863	optimal	0.08798
ymn	obj	r_1864	optimal	0.08798
ymn	obj	r_1865	optimal	0.08798
ymn	obj	r_1866	optimal	0.08798
ymn	obj	r_1867	optimal	0.08798
ymn	obj	r_1868	optimal	0.08798
ymn	obj	r_1869	optimal	0.08798
ymn	obj	r_1870	optimal	0.08798
ymn	obj	r_1871	optimal	0.08798
ymn	obj	r_1872	optimal	0.08798
ymn	obj	r_1873	optimal	0.08798
ymn	obj	r_1874	optimal	0.08798
ymn	obj	r_1875	optimal	0.08798
ymn	obj	r_1876	optimal	0.08798
ymn	obj	r_1877	optimal	0.08798
ymn	obj	r_1878	optimal	0.08798
ymn	obj	r_1879	optimal	0.08798
ymn	obj	r_1880	optimal	0.08798
ymn	obj	r_1881	optimal	0.08798
ymn	obj	r_1882	optimal	0.08798
ymn	obj	r_1883	optimal	0.08798
ymn	obj	r_1884	optimal	0.08798
ymn	obj	r_1885	optimal	0.08798
ymn	obj	r_1886	optimal	0.08798
ymn	obj	r_1887	optimal	0.0
ymn	obj	r_1889	optimal	0.08798
ymn	obj	r_1890	optimal	0.08798
ymn	obj	r_1891	optimal	0.08798
ymn	obj	r_1892	optimal	0.08798
ymn	obj	r_1893	optimal	0.08798
ymn	obj	r_1895	optimal	0.08798
ymn	obj	r_1896	optimal	0.08798
ymn	obj	r_1897	optimal	0.08798
ymn	obj	r_1898	optimal	0.08798
ymn	obj	r_1899	optimal	0.08798
ymn	obj	r_1900	optimal	0.08798
ymn	obj	r_1901	optimal	0.08798
ymn	obj	r_1902	optimal	0.08798
ymn	obj	r_1903	optimal	0.08798
ymn	obj	r_1904	optimal	0.08798
ymn	obj	r_1905	optimal	0.08798
ymn	obj	r_1906	optimal	0.08798
ymn	obj	r_1907	optimal	0.0
ymn	obj	r_1908	optimal	0.08798
ymn	obj	r_1909	optimal	0.08798
ymn	obj	r_1910	optimal	0.08798
ymn	obj	r_1911	optimal	0.08798
ymn	obj	r_1912	optimal	0.08798
ymn	obj	r_1913	optimal	0.08798
ymn	obj	r_1914	optimal	0.08798
ymn	obj	r_1915	optimal	0.08798
ymn	obj	r_1916	optimal	0.08798
ymn	obj	r_1919	optimal	0.08798
ymn	obj	r_1920	optimal	0.08798
ymn	obj	r_1921	optimal	0.08798
ymn	obj	r_1922	optimal	0.08798
ymn	obj	r_1923	optimal	0.08798
ymn	obj	r_1924	optimal	0.08798
ymn	obj	r_1925	optimal	0.08798
ymn	obj	r_1926	optimal	0.08798
ymn	obj	r_1927	optimal	0.08798
ymn	obj	r_1928	optimal	0.08798
ymn	obj	r_1929	optimal	0.08798
ymn	obj	r_1930	optimal	0.08798
ymn	obj	r_1931	optimal	0.08798
ymn	obj	r_1932	optimal	0.0
ymn	obj	r_1935	optimal	0.08798
ymn	obj	r_1936	optimal	0.08798
ymn	obj	r_1937	optimal	0.08798
ymn	obj	r_1938	optimal	0.08798
ymn	obj	r_1939	optimal	0.08798
ymn	obj	r_1940	optimal	0.08798
ymn	obj	r_1941	optimal	0.08798
ymn	obj	r_1942	optimal	0.08798
ymn	obj	r_1943	optimal	0.08798
ymn	obj	r_1944	optimal	0.08798
ymn	obj	r_1945	optimal	0.08798
ymn	obj	r_1946	optimal	0.08798
ymn	obj	r_1947	optimal	0.08798
ymn	obj	r_1952	optimal	0.08798
ymn	obj	r_1963	optimal	0.0
ymn	obj	r_1964	optimal	0.0
ymn	obj	r_1965	optimal	0.086868
ymn	obj	r_1966	optimal	0.08798
ymn	obj	r_1967	optimal	0.08798
ymn	obj	r_1968	optimal	0.08798
ymn	obj	r_1970	optimal	0.08798
ymn	obj	r_1971	optimal	0.08798
ymn	obj	r_1972	optimal	0.08798
ymn	obj	r_1974	optimal	0.08798
ymn	obj	r_1975	optimal	0.08798
ymn	obj	r_1976	optimal	0.08798
ymn	obj	r_1977	optimal	0.0
ymn	obj	r_1978	optimal	0.0
ymn	obj	r_1979	optimal	0.0
ymn	obj	r_1980	optimal	0.08798
ymn	obj	r_1981	optimal	0.08798
ymn	obj	r_1984	optimal	0.08798
ymn	obj	r_1987	optimal	0.08798
ymn	obj	r_1988	optimal	0.08798
ymn	obj	r_1989	optimal	0.08798
ymn	obj	r_1990	optimal	0.08798
ymn	obj	r_1991	optimal	0.08798
ymn	obj	r_1992	optimal	0.0
ymn	obj	r_1993	optimal	0.08798
ymn	obj	r_1994	optimal	0.08798
ymn	obj	r_1995	optimal	0.0
ymn	obj	r_1996	optimal	0.08798
ymn	obj	r_1997	optimal	0.08798
ymn	obj	r_1998	optimal	0.08798
ymn	obj	r_1999	optimal	0.08798
ymn	obj	r_2000	optimal	0.08798
ymn	obj	r_2001	optimal	0.08798
ymn	obj	r_2002	optimal	0.08798
ymn	obj	r_2003	optimal	0.08798
ymn	obj	r_2004	optimal	0.08798
ymn	obj	r_2005	optimal	0.0
ymn	obj	r_2008	optimal	0.08798
ymn	obj	r_2020	optimal	0.08798
ymn	obj	r_2022	optimal	0.08798
ymn	obj	r_2023	optimal	0.08798
ymn	obj	r_2024	optimal	0.08798
ymn	obj	r_2025	optimal	0.08798
ymn	obj	r_2026	optimal	0.08798
ymn	obj	r_2027	optimal	0.08798
ymn	obj	r_2028	optimal	0.08798
ymn	obj	r_2029	optimal	0.08798
ymn	obj	r_2030	optimal	0.0
ymn	obj	r_2031	optimal	0.08798
ymn	obj	r_2032	optimal	0.087206
ymn	obj	r_2033	optimal	0.08798
ymn	obj	r_2034	optimal	0.08798
ymn	obj	r_2036	optimal	0.08798
ymn	obj	r_2037	optimal	0.08798
ymn	obj	r_2038	optimal	0.08798
ymn	obj	r_2039	optimal	0.08798
ymn	obj	r_2040	optimal	0.08798
ymn	obj	r_2041	optimal	0.08798
ymn	obj	r_2042	optimal	0.08798
ymn	obj	r_2043	optimal	0.08798
ymn	obj	r_2044	optimal	0.08798
ymn	obj	r_2045	optimal	0.086868
ymn	obj	r_2046	optimal	0.08798
ymn	obj	r_2049	optimal	0.08798
ymn	obj	r_2050	optimal	0.08798
ymn	obj	r_2051	optimal	0.08798
ymn	obj	r_2052	optimal	0.08798
ymn	obj	r_2053	optimal	0.0
ymn	obj	r_2054	optimal	0.0
ymn	obj	r_2055	optimal	0.08798
ymn	obj	r_2056	optimal	0.08798
ymn	obj	r_2057	optimal	0.08798
ymn	obj	r_2058	optimal	0.08798
ymn	obj	r_2060	optimal	0.0
ymn	obj	r_2061	optimal	0.08798
ymn	obj	r_2062	optimal	0.08798
ymn	obj	r_2063	optimal	0.08798
ymn	obj	r_2064	optimal	0.08798
ymn	obj	r_2065	optimal	0.08798
ymn	obj	r_2066	optimal	0.08798
ymn	obj	r_2067	optimal	0.08798
ymn	obj	r_2068	optimal	0.08798
ymn	obj	r_2069	optimal	0.08798
ymn	obj	r_2070	optimal	0.08798
ymn	obj	r_2071	optimal	0.08798
ymn	obj	r_2072	optimal	0.08798
ymn	obj	r_2073	optimal	0.08798
ymn	obj	r_2074	optimal	0.08798
ymn	obj	r_2075	optimal	0.08798
ymn	obj	r_2079	optimal	0.08798
ymn	obj	r_2080	optimal	0.08798
ymn	obj	r_2082	optimal	0.08798
ymn	obj	r_2083	optimal	0.08798
ymn	obj	r_2084	optimal	0.08798
ymn	obj	r_2085	optimal	0.08798
ymn	obj	r_2086	optimal	0.08798
ymn	obj	r_2087	optimal	0.08798
ymn	obj	r_2089	optimal	0.08798
ymn	obj	r_2090	optimal	0.08798
ymn	obj	r_2091	optimal	0.08798
ymn	obj	r_2092	optimal	0.08798
ymn	obj	r_2093	optimal	0.08798
ymn	obj	r_2094	optimal	0.087978
ymn	obj	r_2095	optimal	0.08798
ymn	obj	r_2096	optimal	0.020545
ymn	obj	r_2097	optimal	0.08798
ymn	obj	r_2098	optimal	0.08798
ymn	obj	r_2099	optimal	0.08798
ymn	obj	r_2100	optimal	0.083244
ymn	obj	r_2101	optimal	0.08798
ymn	obj	r_2102	optimal	0.08798
ymn	obj	r_2103	optimal	0.08798
ymn	obj	r_2104	optimal	0.08798
ymn	obj	r_2105	optimal	0.08798
ymn	obj	r_2106	optimal	0.08798
ymn	obj	r_2107	optimal	0.08798
ymn	obj	r_2108	optimal	0.0
ymn	obj	r_2110	optimal	0.08798
ymn	obj	r_2111	optimal	0.0
ymn	obj	r_2112	optimal	0.08798
ymn	obj	r_2113	optimal	0.08798
ymn	obj	r_2114	optimal	0.0
ymn	obj	r_2115	optimal	0.08798
ymn	obj	r_2116	optimal	0.08798
ymn	obj	r_2117	optimal	0.08798
ymn	obj	r_2118	optimal	0.08798
ymn	obj	r_2119	optimal	0.08798
ymn	obj	r_2125	optimal	0.08798
ymn	obj	r_2126	optimal	0.08798
ymn	obj	r_2129	optimal	0.08798
ymn	obj	r_2131	optimal	0.087851
ymn	obj	r_2132	optimal	0.08798
ymn	obj	r_2133	optimal	0.08798
ymn	obj	r_2134	optimal	0.08798
ymn	obj	r_2136	optimal	0.08798
ymn	obj	r_2137	optimal	0.08798
ymn	obj	r_2139	optimal	0.08798
ymn	obj	r_2140	optimal	0.087974
ymn	obj	r_2141	optimal	0.08798
ymn	obj	r_2142	optimal	0.08798
ymn	obj	r_2143	optimal	0.08798
ymn	obj	r_2144	optimal	0.08798
ymn	obj	r_2145	optimal	0.08798
ymn	obj	r_2146	optimal	0.08798
ymn	obj	r_2147	optimal	0.08798
ymn	obj	r_2148	optimal	0.08798
ymn	obj	r_2149	optimal	0.08798
ymn	obj	r_2150	optimal	0.08798
ymn	obj	r_2151	optimal	0.08798
ymn	obj	r_2152	optimal	0.08798
ymn	obj	r_2153	optimal	0.08798
ymn	obj	r_2154	optimal	0.08798
ymn	obj	r_2155	optimal	0.08798
ymn	obj	r_2156	optimal	0.08798
ymn	obj	r_2157	optimal	0.0
ymn	obj	r_2158	optimal	0.0
ymn	obj	r_2159	optimal	0.0
ymn	obj	r_2160	optimal	0.08798
ymn	obj	r_2161	optimal	0.08798
ymn	obj	r_2162	optimal	0.08798
ymn	obj	r_2163	optimal	0.08798
ymn	obj	r_2164	optimal	0.0
ymn	obj	r_2165	optimal	0.0
ymn	obj	r_2166	optimal	0.0
ymn	obj	r_2167	optimal	0.08798
ymn	obj	r_2168	optimal	0.08798
ymn	obj	r_2169	optimal	0.08798
ymn	obj	r_2170	optimal	0.08798
ymn	obj	r_2171	optimal	0.0
ymn	obj	r_2172	optimal	0.0
ymn	obj	r_2173	optimal	0.0
ymn	obj	r_2174	optimal	0.08798
ymn	obj	r_2175	optimal	0.08798
ymn	obj	r_2176	optimal	0.08798
ymn	obj	r_2177	optimal	0.08798
ymn	obj	r_2178	optimal	0.0
ymn	obj	r_2179	optimal	0.0
ymn	obj	r_2180	optimal	0.0
ymn	obj	r_2181	optimal	0.08798
ymn	obj	r_2182	optimal	0.087977
ymn	obj	r_2183	optimal	0.08798
ymn	obj	r_2184	optimal	0.08798
ymn	obj	r_2185	optimal	0.08798
ymn	obj	r_2186	optimal	0.08798
ymn	obj	r_2187	optimal	0.08798
ymn	obj	r_2188	optimal	0.08798
ymn	obj	r_2189	optimal	0.08798
ymn	obj	r_2190	optimal	0.08798
ymn	obj	r_2191	optimal	0.08798
ymn	obj	r_2192	optimal	0.08798
ymn	obj	r_2193	optimal	0.08798
ymn	obj	r_2194	optimal	0.08798
ymn	obj	r_2195	optimal	0.08798
ymn	obj	r_2196	optimal	0.08798
ymn	obj	r_2197	optimal	0.08798
ymn	obj	r_2198	optimal	0.08798
ymn	obj	r_2199	optimal	0.08798
ymn	obj	r_2200	optimal	0.08798
ymn	obj	r_2201	optimal	0.08798
ymn	obj	r_2202	optimal	0.08798
ymn	obj	r_2203	optimal	0.08798
ymn	obj	r_2204	optimal	0.08798
ymn	obj	r_2205	optimal	0.08798
ymn	obj	r_2206	optimal	0.08798
ymn	obj	r_2207	optimal	0.08798
ymn	obj	r_2208	optimal	0.08798
ymn	obj	r_2209	optimal	0.08798
ymn	obj	r_2210	optimal	0.08798
ymn	obj	r_2211	optimal	0.08798
ymn	obj	r_2212	optimal	0.08798
ymn	obj	r_2213	optimal	0.08798
ymn	obj	r_2214	optimal	0.08798
ymn	obj	r_2215	optimal	0.08798
ymn	obj	r_2216	optimal	0.08798
ymn	obj	r_2217	optimal	0.08798
ymn	obj	r_2218	optimal	0.08798
ymn	obj	r_2219	optimal	0.08798
ymn	obj	r_2220	optimal	0.08798
ymn	obj	r_2221	optimal	0.08798
ymn	obj	r_2222	optimal	0.08798
ymn	obj	r_2223	optimal	0.08798
ymn	obj	r_2224	optimal	0.08798
ymn	obj	r_2225	optimal	0.08798
ymn	obj	r_2226	optimal	0.08798
ymn	obj	r_2227	optimal	0.08798
ymn	obj	r_2228	optimal	0.08798
ymn	obj	r_2229	optimal	0.08798
ymn	obj	r_2230	optimal	0.08798
ymn	obj	r_2231	optimal	0.08798
ymn	obj	r_2232	optimal	0.08798
ymn	obj	r_2233	optimal	0.08798
ymn	obj	r_2234	optimal	0.08798
ymn	obj	r_2235	optimal	0.08798
ymn	obj	r_2236	optimal	0.08798
ymn	obj	r_2237	optimal	0.08798
ymn	obj	r_2238	optimal	0.08798
ymn	obj	r_2239	optimal	0.08798
ymn	obj	r_2240	optimal	0.08798
ymn	obj	r_2241	optimal	0.08798
ymn	obj	r_2242	optimal	0.08798
ymn	obj	r_2243	optimal	0.08798
ymn	obj	r_2244	optimal	0.08798
ymn	obj	r_2245	optimal	0.08798
ymn	obj	r_2246	optimal	0.08798
ymn	obj	r_2247	optimal	0.08798
ymn	obj	r_2248	optimal	0.08798
ymn	obj	r_2249	optimal	0.08798
ymn	obj	r_2250	optimal	0.08798
ymn	obj	r_2251	optimal	0.08798
ymn	obj	r_2252	optimal	0.08798
ymn	obj	r_2253	optimal	0.08798
ymn	obj	r_2254	optimal	0.08798
ymn	obj	r_2255	optimal	0.08798
ymn	obj	r_2256	optimal	0.08798
ymn	obj	r_2257	optimal	0.08798
ymn	obj	r_2258	optimal	0.08798
ymn	obj	r_2259	optimal	0.08798
ymn	obj	r_2260	optimal	0.08798
ymn	obj	r_2261	optimal	0.08798
ymn	obj	r_2262	optimal	0.08798
ymn	obj	r_2263	optimal	0.08798
ymn	obj	r_2264	optimal	0.08798
ymn	obj	r_2265	optimal	0.08798
ymn	obj	r_2266	optimal	0.08798
ymn	obj	r_2267	optimal	0.08798
ymn	obj	r_2268	optimal	0.08798
ymn	obj	r_2269	optimal	0.08798
ymn	obj	r_2270	optimal	0.08798
ymn	obj	r_2271	optimal	0.08798
ymn	obj	r_2272	optimal	0.08798
ymn	obj	r_2273	optimal	0.08798
ymn	obj	r_2274	optimal	0.08798
ymn	obj	r_2275	optimal	0.08798
ymn	obj	r_2276	optimal	0.08798
ymn	obj	r_2277	optimal	0.08798
ymn	obj	r_2278	optimal	0.08798
ymn	obj	r_2279	optimal	0.08798
ymn	obj	r_2280	optimal	0.08798
ymn	obj	r_2281	optimal	0.08798
ymn	obj	r_2282	optimal	0.08798
ymn	obj	r_2283	optimal	0.08798
ymn	obj	r_2284	optimal	0.08798
ymn	obj	r_2285	optimal	0.08798
ymn	obj	r_2286	optimal	0.08798
ymn	obj	r_2287	optimal	0.08798
ymn	obj	r_2288	optimal	0.08798
ymn	obj	r_2289	optimal	0.08798
ymn	obj	r_2290	optimal	0.08798
ymn	obj	r_2291	optimal	0.08798
ymn	obj	r_2292	optimal	0.08798
ymn	obj	r_2293	optimal	0.08798
ymn	obj	r_2294	optimal	0.08798
ymn	obj	r_2295	optimal	0.08798
ymn	obj	r_2296	optimal	0.08798
ymn	obj	r_2297	optimal	0.08798
ymn	obj	r_2298	optimal	0.08798
ymn	obj	r_2299	optimal	0.08798
ymn	obj	r_2300	optimal	0.08798
ymn	obj	r_2301	optimal	0.08798
ymn	obj	r_2302	optimal	0.08798
ymn	obj	r_2303	optimal	0.08798
ymn	obj	r_2304	optimal	0.08798
ymn	obj	r_2305	optimal	0.08798
ymn	obj	r_2308	optimal	0.087979
ymn	obj	r_2309	optimal	0.08798
ymn	obj	r_2310	optimal	0.08798
ymn	obj	r_2311	optimal	0.08798
ymn	obj	r_2312	optimal	0.08798
ymn	obj	r_2313	optimal	0.08798
ymn	obj	r_2314	optimal	0.08798
ymn	obj	r_2315	optimal	0.08798
ymn	obj	r_2316	optimal	0.08798
ymn	obj	r_2317	optimal	0.08798
ymn	obj	r_2318	optimal	0.08798
ymn	obj	r_2319	optimal	0.08798
ymn	obj	r_2320	optimal	0.08798
ymn	obj	r_2321	optimal	0.08798
ymn	obj	r_2322	optimal	0.08798
ymn	obj	r_2323	optimal	0.08798
ymn	obj	r_2324	optimal	0.08798
ymn	obj	r_2325	optimal	0.08798
ymn	obj	r_2326	optimal	0.08798
ymn	obj	r_2327	optimal	0.08798
ymn	obj	r_2328	optimal	0.08798
ymn	obj	r_2329	optimal	0.08798
ymn	obj	r_2330	optimal	0.08798
ymn	obj	r_2331	optimal	0.08798
ymn	obj	r_2332	optimal	0.087977
ymn	obj	r_2333	optimal	0.08798
ymn	obj	r_2334	optimal	0.08798
ymn	obj	r_2335	optimal	0.08798
ymn	obj	r_2336	optimal	0.08798
ymn	obj	r_2337	optimal	0.08798
ymn	obj	r_2338	optimal	0.08798
ymn	obj	r_2339	optimal	0.08798
ymn	obj	r_2340	optimal	0.08798
ymn	obj	r_2341	optimal	0.08798
ymn	obj	r_2342	optimal	0.08798
ymn	obj	r_2343	optimal	0.08798
ymn	obj	r_2344	optimal	0.08798
ymn	obj	r_2345	optimal	0.08798
ymn	obj	r_2346	optimal	0.08798
ymn	obj	r_2347	optimal	0.08798
ymn	obj	r_2348	optimal	0.08798
ymn	obj	r_2349	optimal	0.08798
ymn	obj	r_2350	optimal	0.08798
ymn	obj	r_2351	optimal	0.08798
ymn	obj	r_2352	optimal	0.08798
ymn	obj	r_2353	optimal	0.08798
ymn	obj	r_2354	optimal	0.08798
ymn	obj	r_2355	optimal	0.08798
ymn	obj	r_2356	optimal	0.08798
ymn	obj	r_2357	optimal	0.08798
ymn	obj	r_2358	optimal	0.08798
ymn	obj	r_2359	optimal	0.08798
ymn	obj	r_2360	optimal	0.08798
ymn	obj	r_2361	optimal	0.08798
ymn	obj	r_2362	optimal	0.08798
ymn	obj	r_2363	optimal	0.08798
ymn	obj	r_2364	optimal	0.08798
ymn	obj	r_2365	optimal	0.08798
ymn	obj	r_2366	optimal	0.08798
ymn	obj	r_2367	optimal	0.08798
ymn	obj	r_2368	optimal	0.08798
ymn	obj	r_2369	optimal	0.08798
ymn	obj	r_2370	optimal	0.08798
ymn	obj	r_2371	optimal	0.08798
ymn	obj	r_2372	optimal	0.08798
ymn	obj	r_2373	optimal	0.08798
ymn	obj	r_2374	optimal	0.08798
ymn	obj	r_2375	optimal	0.08798
ymn	obj	r_2376	optimal	0.08798
