model	objective	gene	status	value
ymn	obj	YOL052C	optimal	0.08798018
ymn	obj	YOL055C	optimal	0.08798018
ymn	obj	YOL055C OR YPL258C OR YPR121W	optimal	0.08798018
ymn	obj	YOL058W	optimal	0.0
ymn	obj	YOL059W	optimal	0.08798018
ymn	obj	YOL061W	optimal	0.08798018
ymn	obj	YOL064C	optimal	0.08718472
ymn	obj	YOL065C	optimal	0.08798018
ymn	obj	YOL066C	optimal	0.0
ymn	obj	YOL068C	optimal	0.08798018
ymn	obj	YOL086C	optimal	0.08798018
ymn	obj	YOL096C	optimal	0.08798018
ymn	obj	YOL097C	optimal	0.0
ymn	obj	YOL103W	optimal	0.08798018
ymn	obj	YOL126C	optimal	0.08795543
ymn	obj	YOL136C	optimal	0.08798018
ymn	obj	YOL140W	optimal	0.0
ymn	obj	YOL143C	optimal	0.0
ymn	obj	YOL151W	optimal	0.08798018
ymn	obj	YOL156W	optimal	0.08798018
ymn	obj	YOL158C	optimal	0.08798018
ymn	obj	YOR011W	optimal	0.08798018
ymn	obj	YOR025W	optimal	0.08798018
ymn	obj	YOR040W	optimal	0.08798018
ymn	obj	YOR054C	optimal	0.08798018
ymn	obj	YOR065W	optimal	0.0184341
ymn	obj	YOR071C	optimal	0.08798018
ymn	obj	YOR074C	optimal	0.0
ymn	obj	YOR081C	optimal	0.08798018
ymn	obj	YOR095C	optimal	0.0
ymn	obj	YOR099W	optimal	0.08798018
ymn	obj	YOR100C	optimal	0.08798018
ymn	obj	YOR108W	optimal	0.08798018
ymn	obj	YOR109W	optimal	0.08798018
ymn	obj	YOR120W	optimal	0.08798018
ymn	obj	YOR125C	optimal	0.08798018
ymn	obj	YOR126C	optimal	0.08798018
ymn	obj	YOR128C	optimal	0.0
ymn	obj	YOR130C	optimal	0.0
ymn	obj	YOR136W	optimal	0.08798018
ymn	obj	YOR142W	optimal	0.08798018
ymn	obj	YOR143C	optimal	0.08798018
ymn	obj	YOR155C	optimal	0.08798018
ymn	obj	YOR163W	optimal	0.08798018
ymn	obj	YOR168W	optimal	0.0
ymn	obj	YOR171C	optimal	0.08798018
ymn	obj	YOR175C	optimal	0.08797731
ymn	obj	YOR176W	optimal	0.08798018
ymn	obj	YOR180C	optimal	0.08798018
ymn	obj	YOR184W	optimal	0.08664219
ymn	obj	YOR190W	optimal	0.08798018
ymn	obj	YOR192C	optimal	0.08798018
ymn	obj	YOR202W	optimal	0.0
ymn	obj	YOR209C	optimal	0.08798018
ymn	obj	YOR221C	optimal	0.08798018
ymn	obj	YOR222W	optimal	0.08798018
ymn	obj	YOR222W OR YPL134C	optimal	0.08798018
ymn	obj	YOR226C	optimal	0.08798018
ymn	obj	YOR232W	optimal	0.08798018
ymn	obj	YOR236W	optimal	0.0
ymn	obj	YOR241W	optimal	0.08798018
ymn	obj	YOR245C	optimal	0.08798018
ymn	obj	YOR270C	optimal	0.08798018
ymn	obj	YOR273C	optimal	0.08798018
ymn	obj	YOR278W	optimal	0.08798018
ymn	obj	YOR303W	optimal	0.08798023
ymn	obj	YOR311C	optimal	0.08798018
ymn	obj	YOR317W	optimal	0.08798018
ymn	obj	YOR321W	optimal	0.08798018
ymn	obj	YOR323C	optimal	0.08798018
ymn	obj	YOR332W	optimal	0.08798018
ymn	obj	YOR335C	optimal	0.0
ymn	obj	YOR347C	optimal	0.08798018
ymn	obj	YOR348C	optimal	0.08798018
ymn	obj	YOR360C	optimal	0.08798018
ymn	obj	YOR374W	optimal	0.08798018
ymn	obj	YOR375C	optimal	0.08798018
ymn	obj	YOR377W	optimal	0.08798018
ymn	obj	YOR381W	optimal	0.08798018
ymn	obj	YOR382W	optimal	0.08798018
ymn	obj	YOR383C	optimal	0.08798018
ymn	obj	YOR384W	optimal	0.08798018
ymn	obj	YOR388C	optimal	0.08685553
ymn	obj	YPL015C	optimal	0.08798018
ymn	obj	YPL023C	optimal	0.08798018
ymn	obj	YPL028W	optimal	0.0
ymn	obj	YPL036W	optimal	0.08798018
ymn	obj	YPL040C	optimal	0.08798018
ymn	obj	YPL053C	optimal	0.08798018
ymn	obj	YPL057C	optimal	0.08798018
ymn	obj	YPL059W	optimal	0.08798018
ymn	obj	YPL059W AND YPL091W	optimal	0.08798018
ymn	obj	YPL061W	optimal	0.08795311
ymn	obj	YPL069C	optimal	0.08798018
ymn	obj	YPL078C	optimal	0.03501307
ymn	obj	YPL087W	optimal	0.08797993
ymn	obj	YPL091W	optimal	0.08798018
ymn	obj	YPL092W	optimal	0.08798018
ymn	obj	YPL097W	optimal	0.08798018
ymn	obj	YPL104W	optimal	0.08798018
ymn	obj	YPL110C	optimal	0.08798025
ymn	obj	YPL111W	optimal	0.08798018
ymn	obj	YPL117C	optimal	0.0
ymn	obj	YPL134C	optimal	0.08798018
ymn	obj	YPL135W	optimal	0.08798018
ymn	obj	YPL135W AND YOR226C AND YDR376W AND YPL252C AND YDL120W	optimal	0.08798018
ymn	obj	YPL147W	optimal	0.08798025
ymn	obj	YPL148C	optimal	0.08798018
ymn	obj	YPL160W	optimal	0.0
ymn	obj	YPL172C	optimal	0.08798018
ymn	obj	YPL188W	optimal	0.08798018
ymn	obj	YPL189W	optimal	0.08798018
ymn	obj	YPL202C	optimal	0.08798018
ymn	obj	YPL206C	optimal	0.08798018
ymn	obj	YPL212C	optimal	0.08798018
ymn	obj	YPL214C	optimal	0.08798018
ymn	obj	YPL231W	optimal	0.0
ymn	obj	YPL234C	optimal	0.08798018
ymn	obj	YPL244C	optimal	0.08798018
ymn	obj	YPL252C	optimal	0.08798018
ymn	obj	YPL258C	optimal	0.08798018
ymn	obj	YPL262W	optimal	0.08528139
ymn	obj	YPL265W	optimal	0.08798018
ymn	obj	YPL268W	optimal	0.08798018
ymn	obj	YPL271W	optimal	0.03501306
ymn	obj	YPL273W	optimal	0.08798018
ymn	obj	YPL274W	optimal	0.08798018
ymn	obj	YPR001W	optimal	0.08798018
ymn	obj	YPR002W	optimal	0.08798018
ymn	obj	YPR006C	optimal	0.08798018
ymn	obj	YPR020W	optimal	0.08798018
ymn	obj	YPR021C	optimal	0.08791724
ymn	obj	YPR026W	optimal	0.08798018
ymn	obj	YPR033C	optimal	0.0
ymn	obj	YPR035W	optimal	0.0
ymn	obj	YPR036W	optimal	0.08798018
ymn	obj	YPR047W	optimal	0.08798018
ymn	obj	YPR048W	optimal	0.08798018
ymn	obj	YPR060C	optimal	0.0
ymn	obj	YPR062W	optimal	0.08798018
ymn	obj	YPR067W	optimal	0.08798018
ymn	obj	YPR069C	optimal	0.08798018
ymn	obj	YPR074C	optimal	0.08798018
ymn	obj	YPR081C	optimal	0.08798018
ymn	obj	YPR113W	optimal	0.0
ymn	obj	YPR121W	optimal	0.08798018
ymn	obj	YPR124W	optimal	0.08798018
ymn	obj	YPR128C	optimal	0.08798018
ymn	obj	YPR138C	optimal	0.08798018
ymn	obj	YPR140W	optimal	0.08798018
ymn	obj	YPR145W	optimal	0.08798018
ymn	obj	YPR156C	optimal	0.08798018
ymn	obj	YPR159W	optimal	0.08798018
ymn	obj	YPR160W	optimal	0.08798018
ymn	obj	YPR167C	optimal	0.0
ymn	obj	YPR183W	optimal	0.0
ymn	obj	YPR184W	optimal	0.08798018
ymn	obj	YPR191W	optimal	0.0184341
ymn	obj	YPR192W	optimal	0.08798018
ymn	obj	YYKL087C	optimal	0.08798018
